timestamp,value,quality_indicator
1716373617,rest,4
1716373686,rest,3
1716373690,rest,2
1716373695,rest,3
1716373697,rest,4
1716373704,rest,3
1716373706,rest,2
1716373707,other,2
1716373724,rest,2
1716373725,rest,3
1716373727,rest,4
1716373920,rest,3
1716373922,rest,2
1716373939,rest,3
1716373941,rest,4
1716373963,rest,3
1716373965,rest,2
1716373966,other,2
1716373972,rest,2
1716373973,rest,3
1716373975,rest,4
1716373996,rest,3
1716374006,rest,4
1716374054,rest,3
1716374056,rest,2
1716374057,other,2
1716374063,rest,2
1716374064,rest,3
1716374066,rest,4
1716374096,rest,3
1716374116,rest,4
1716374130,rest,3
1716374132,rest,2
1716374133,other,2
1716374135,other,3
1716374140,other,2
1716374142,rest,2
1716374143,rest,3
1716374145,rest,4
1716374201,rest,3
1716374211,rest,4
1716374214,rest,3
1716374223,rest,4
1716374229,rest,3
1716374231,rest,2
1716374233,cycle,1
1716374235,cycle,2
1716374237,cycle,3
1716374243,cycle,4
1716374248,cycle,3
1716374251,cycle,2
1716374257,other,1
1716374262,cycle,2
1716374264,cycle,3
1716374266,cycle,4
1716374281,cycle,3
1716374283,cycle,2
1716374285,rest,2
1716374286,rest,3
1716374288,rest,4
1716374292,rest,3
1716374294,rest,2
1716374296,walk,2
1716374303,rest,2
1716374304,rest,3
1716374306,rest,4
1716374470,rest,3
1716374472,rest,2
1716374473,other,2
1716374475,other,3
1716374479,other,2
1716374481,other,1
1716374483,walk,1
1716374484,rest,1
1716374485,rest,2
1716374487,rest,3
1716374491,rest,4
1716374499,rest,3
1716374502,rest,2
1716374503,other,2
1716374505,other,3
1716374507,other,4
1716374511,other,3
1716374513,other,2
1716374515,other,1
1716374516,cycle,1
1716374518,rest,2
1716374520,cycle,1
1716374522,other,1
1716374523,other,2
1716374525,other,3
1716374527,other,4
1716374531,other,3
1716374533,other,2
1716374535,rest,2
1716374536,rest,3
1716374541,rest,2
1716374542,other,2
1716374548,rest,2
1716374549,rest,3
1716374551,rest,4
1716374559,rest,3
1716374561,rest,2
1716374568,rest,3
1716374570,rest,4
1716374585,rest,3
1716374587,rest,2
1716374588,other,2
1716374590,other,3
1716374592,other,4
1716374595,other,3
1716374597,other,2
1716374599,rest,2
1716374600,rest,3
1716374602,rest,4
1716374607,rest,3
1716374612,rest,2
1716374613,other,2
1716374615,other,3
1716374620,other,4
1716374630,other,3
1716374632,other,2
1716374635,rest,2
1716374641,other,1
1716374644,walk,2
1716374646,walk,3
1716374648,walk,4
1716374654,walk,3
1716374656,walk,2
1716374658,walk,1
1716374659,rest,1
1716374660,other,1
1716374661,other,2
1716374663,other,3
1716374673,other,2
1716374674,other,3
1716374676,other,4
1716374691,other,3
1716374694,other,2
1716374696,other,1
1716374697,walk,1
1716374698,walk,2
1716374702,other,2
1716374705,other,3
1716374709,other,2
1716374711,walk,2
1716374712,walk,3
1716374716,walk,2
1716374717,other,2
1716374719,other,3
1716374722,other,4
1716374753,other,3
1716374755,other,2
1716374763,other,3
1716374777,other,2
1716374779,rest,2
1716374784,other,2
1716374786,other,3
1716374788,other,4
1716374793,other,3
1716374795,other,2
1716374797,rest,2
1716374798,rest,3
1716374803,rest,2
1716374804,other,2
1716374806,other,3
1716374808,other,4
1716374817,other,3
1716374826,other,4
1716374851,other,3
1716374858,other,2
1716374863,rest,2
1716374869,other,1
1716374872,walk,2
1716374874,walk,3
1716374876,walk,4
1716374880,walk,3
1716374882,walk,2
1716374883,other,2
1716374885,other,3
1716374887,other,4
1716374889,other,3
1716374891,other,2
1716374893,walk,2
1716374894,walk,3
1716374899,walk,2
1716374900,other,2
1716374902,other,3
1716374904,other,4
1716374936,other,3
1716374938,other,2
1716374950,rest,2
1716374955,other,2
1716374957,other,3
1716374959,other,4
1716374964,other,3
1716374966,other,2
1716374968,rest,2
1716374973,other,2
1716374975,other,3
1716374979,other,2
1716374981,rest,2
1716374982,rest,3
1716374984,rest,4
1716374989,rest,3
1716374991,rest,2
1716374992,other,2
1716374994,other,3
1716374996,other,4
1716375001,other,3
1716375003,other,2
1716375005,rest,2
1716375006,rest,3
1716375008,rest,4
1716375016,rest,3
1716375018,rest,2
1716375019,other,2
1716375021,other,3
1716375025,other,2
1716375027,rest,2
1716375028,rest,3
1716375030,rest,4
1716375034,rest,3
1716375036,rest,2
1716375037,other,2
1716375039,other,3
1716375041,other,4
1716375050,other,3
1716375053,other,2
1716375055,other,1
1716375060,other,2
1716375062,other,3
1716375064,other,4
1716375069,other,3
1716375071,other,2
1716375077,rest,2
1716375082,rest,3
1716375084,rest,4
1716375114,rest,3
1716375116,rest,2
1716375118,other,2
1716375120,other,3
1716375122,other,4
1716375147,other,3
1716375149,other,2
1716375151,rest,2
1716375152,rest,3
1716375154,rest,4
1716375178,rest,3
1716375187,rest,4
1716375195,rest,3
1716375197,rest,2
1716375198,other,2
1716375200,other,3
1716375202,other,4
1716375211,other,3
1716375213,other,2
