timestamp,value,quality_indicator
1678811891,42,3
1678811892,25,3
1678811894,25,2
1678811896,28,2
1678811897,34,2
1678811901,28,2
1678811904,59,2
1678811905,68,2
1678811907,0,0
1678811908,66,2
1678811909,60,2
1678811910,39,2
1678811911,25,2
1678811915,25,3
1678811916,35,2
1678811917,0,0
1678811919,44,2
1678811920,50,2
1678811921,0,0
1678811922,58,2
1678811923,0,0
1678812184,39,2
1678812185,0,0
1678812186,43,2
1678812188,0,0
1678812226,42,2
1678812227,24,2
1678812229,24,3
1678812230,29,2
1678812231,32,2
1678812232,34,2
1678812235,31,2
1678812237,0,0
1678812246,33,2
1678812247,0,0
1678812248,30,2
1678812250,52,2
1678812251,54,2
1678812254,55,2
1678812257,0,0
1678812265,33,2
1678812269,35,2
1678812271,44,2
1678812272,62,2
1678812273,64,2
1678812274,0,0
1678812296,41,3
1678812297,43,3
1678812298,45,3
1678812299,47,3
1678812300,50,3
1678812301,56,2
1678812303,0,0
1678812310,58,2
1678812314,79,2
1678812317,56,2
1678812318,51,2
1678812319,29,2
1678812320,37,2
1678812325,40,2
1678812327,34,2
1678812328,29,2
1678812329,26,2
1678812330,23,2
1678812331,0,0
1678812333,58,2
1678812334,59,2
1678812335,60,2
1678812336,59,3
1678812338,59,2
1678812340,58,2
1678812341,59,3
1678812342,64,3
1678812346,56,2
1678812347,0,0
1678812392,50,2
1678812393,48,2
1678812394,50,2
1678812396,54,2
1678812397,0,0
1678812408,53,2
1678812410,60,2
1678812412,65,2
1678812413,23,2
1678812414,0,0
1678812466,59,2
1678812467,0,0
1678812475,25,2
1678812476,32,2
1678812477,35,2
1678812479,33,3
1678812480,33,2
1678812481,35,2
1678812482,33,2
1678812483,0,0
1678812504,38,2
1678812507,0,0
1678812508,56,2
1678812509,58,2
1678812511,59,3
1678812512,58,2
1678812515,0,0
1678812565,36,2
1678812566,30,2
1678812569,31,2
1678812571,36,2
1678812573,39,2
1678812574,44,2
1678812575,76,2
1678812576,78,2
1678812577,0,0
1678812578,78,2
1678812579,0,0
1678812582,50,2
1678812587,101,2
1678812590,31,2
1678812593,0,0
1678812599,32,2
1678812602,31,2
1678812605,30,2
1678812607,25,2
1678812608,23,2
1678812609,22,2
1678812610,23,2
1678812611,25,2
1678812612,43,2
1678812615,39,2
1678812616,38,2
1678812617,32,2
1678812618,28,2
1678812621,0,0
1678812622,25,2
1678812623,52,2
1678812624,0,0
1678812625,23,2
1678812626,29,2
1678812627,37,2
1678812628,32,2
1678812629,29,2
1678812631,32,2
1678812633,59,2
1678812635,0,0
1678812636,59,2
1678812637,49,2
1678812639,37,2
1678812640,43,2
1678812641,0,0
1678812652,44,2
1678812653,73,2
1678812656,67,2
1678812657,50,2
1678812658,44,2
1678812662,56,2
1678812666,40,2
1678812667,32,2
1678812668,29,3
1678812669,28,3
1678812671,28,2
1678812672,38,2
1678812676,45,2
1678812678,47,2
1678812679,55,2
1678812680,0,0
1678812681,55,2
1678812682,0,0
1678812685,58,2
1678812686,0,0
1678812689,62,2
1678812690,57,2
1678812691,53,2
1678812693,57,2
1678812694,54,2
1678812695,60,2
1678812697,0,0
1678812699,62,2
1678812701,63,3
1678812704,62,3
1678812705,62,2
1678812706,53,2
1678812707,52,2
1678812708,0,0
1678812715,28,2
1678812717,37,2
1678812718,0,0
1678812731,52,2
1678812734,51,2
1678812735,0,0
1678812743,38,2
1678812744,35,2
1678812746,30,2
1678812749,32,2
1678812751,46,2
1678812754,47,2
1678812755,47,3
1678812756,53,3
1678812757,53,4
1678812760,40,3
1678812761,37,3
1678812762,31,2
1678812764,22,2
1678812765,22,3
1678812766,23,2
1678812767,31,2
1678812768,30,3
1678812769,31,3
1678812772,38,3
1678812773,39,2
1678812774,41,2
1678812775,0,0
1678812780,39,2
1678812781,36,2
1678812782,26,2
1678812784,25,2
1678812785,0,0
1678812816,65,2
1678812817,0,0
1678812818,113,2
1678812821,69,2
1678812823,0,0
1678812827,40,2
1678812828,30,2
1678812830,24,2
1678812832,25,2
1678812833,0,0
1678812836,30,2
1678812837,0,0
1678812857,31,2
1678812858,0,0
1678812861,38,2
1678812862,35,2
1678812863,38,2
1678812864,39,2
1678812865,0,0
1678812870,43,2
1678812871,0,0
1678812872,43,2
1678812874,34,2
1678812877,44,2
1678812878,0,0
1678812880,51,2
1678812883,54,2
1678812885,61,2
1678812887,62,2
1678812888,61,2
1678812890,60,2
1678812891,54,2
1678812892,33,2
1678812893,30,2
1678812894,26,2
1678812895,0,0
1678812904,64,2
1678812905,0,0
1678812907,56,2
1678812908,0,0
1678812909,56,2
1678812910,41,2
1678812911,43,2
1678812914,0,0
1678812929,36,2
1678812931,0,0
1678812939,52,2
1678812940,28,2
1678812943,26,2
1678812945,24,2
1678812947,0,0
1678812962,47,2
1678812964,24,2
1678812965,24,3
1678812966,23,3
1678812967,24,2
1678812968,25,3
1678812969,27,2
1678812970,31,2
1678812972,32,2
1678812975,0,0
1678812977,40,2
1678812978,0,0
1678812990,59,3
1678812991,62,4
1678812992,63,4
1678812996,52,4
1678812998,58,4
1678812999,52,4
1678813000,58,4
1678813002,58,3
1678813003,0,0
1678813032,39,2
1678813033,38,2
1678813035,39,2
1678813036,0,0
1678813039,55,2
1678813041,44,2
1678813042,61,2
1678813043,83,4
1678813045,22,4
1678813046,60,4
1678813047,52,4
1678813053,0,0
1678813055,51,4
1678813056,61,4
1678813057,51,4
1678813058,52,4
1678813060,68,4
1678813061,58,4
1678813063,0,0
1678813066,30,2
1678813067,0,0
1678813075,29,2
1678813076,38,2
1678813077,35,2
1678813080,0,0
1678813086,26,4
1678813087,28,4
1678813088,26,4
1678813089,28,4
1678813090,31,4
1678813091,31,2
1678813092,30,2
1678813093,31,2
1678813095,38,2
1678813096,0,0
1678813098,38,2
1678813099,28,2
