timestamp,value,quality_indicator
1689067230,1,3
1689067233,1,2
1689067237,7,2
1689067238,7,3
1689067240,7,4
1689067243,7,3
1689067253,7,4
1689067329,7,3
1689067337,7,2
1689067338,7,3
1689067340,7,4
1689067442,7,3
1689067444,7,2
1689067445,1,2
1689067447,1,3
1689067449,1,4
1689067451,1,3
1689067453,1,2
1689067455,7,2
1689067456,7,3
1689067461,7,2
1689067463,1,1
1689067466,2,2
1689067468,2,3
1689067470,2,4
1689067481,2,3
1689067483,2,2
1689067485,6,2
1689067486,6,3
1689067491,6,2
1689067493,6,1
1689067498,6,2
1689067500,6,3
1689067504,6,2
1689067506,2,2
1689067508,2,3
1689067513,2,2
1689067515,2,1
1689067516,7,1
1689067517,7,2
1689067519,7,3
1689067521,7,4
1689067524,7,3
1689067526,7,2
1689067527,1,2
1689067534,6,2
1689067540,1,2
1689067545,1,3
1689067555,1,2
1689067561,7,2
1689067562,1,2
1689067564,1,3
1689067570,1,4
1689067579,1,3
1689067581,1,2
1689067584,2,2
1689067585,2,3
1689067587,2,4
1689067591,2,3
1689067593,2,2
1689067595,2,1
1689067596,7,1
1689067597,7,2
1689067599,7,3
1689067601,7,4
1689067607,7,3
1689067609,7,2
1689067610,1,2
1689067616,7,2
1689067617,7,3
1689067621,7,2
1689067622,1,2
1689067624,1,3
1689067626,1,4
1689067628,1,3
1689067630,1,2
1689067632,2,2
1689067634,2,3
1689067639,2,2
1689067640,1,2
1689067642,1,3
1689067644,1,4
1689067656,1,3
1689067658,1,2
1689067665,1,3
1689067667,1,4
1689067697,1,3
1689067699,1,2
1689067706,1,3
1689067708,1,4
1689067739,1,3
1689067742,1,2
1689067744,1,1
1689067745,7,2
1689067747,7,3
1689067749,7,4
1689067752,7,3
1689067754,7,2
1689067756,2,2
1689067762,2,1
1689067763,1,1
1689067764,1,2
1689067766,1,3
1689067770,1,4
1689067787,1,3
1689067789,1,2
1689067791,7,2
1689067797,1,2
1689067799,1,3
1689067801,1,4
1689067815,1,3
1689067817,1,2
1689067819,7,2
1689067820,7,3
1689067822,7,4
1689067831,7,3
1689067833,7,2
1689067834,1,2
1689067836,1,3
1689067838,1,4
1689067845,1,3
1689067855,1,4
1689067896,1,3
1689067898,1,2
1689067905,1,3
1689067907,1,4
1689067933,1,3
1689067941,1,4
1689067953,1,3
1689067955,1,2
1689067962,1,3
1689067965,1,4
1689067966,1,3
1689067974,1,4
1689068005,1,3
1689068007,1,2
1689068014,1,3
1689068016,1,4
1689068040,1,3
1689068042,1,2
1689068044,2,2
1689068049,1,2
1689068051,1,3
1689068053,1,4
1689068063,1,3
1689068065,1,2
1689068073,1,3
1689068075,1,4
1689068138,1,3
1689068140,1,2
1689068142,7,2
1689068146,7,3
1689068148,7,2
1689068150,7,1
1689068151,1,1
1689068152,1,2
1689068154,1,3
1689068156,1,4
1689068178,1,3
1689068187,1,4
1689068225,1,3
1689068233,1,2
1689068244,1,3
1689068246,1,4
1689068259,1,3
1689068265,1,2
1689068267,7,2
1689068270,7,3
1689068272,7,4
1689068275,7,3
1689068278,7,2
1689068281,1,2
1689068287,7,2
1689068288,7,3
1689068289,7,2
1689068291,7,3
1689068293,7,2
1689068295,7,3
1689068305,7,2
1689068312,7,3
1689068314,7,4
1689068342,7,3
1689068348,7,2
1689068349,1,2
1689068351,7,2
1689068352,7,3
1689068358,7,4
1689068391,7,3
1689068401,7,4
1689068432,7,3
1689068434,7,2
1689068435,1,2
1689068437,1,3
1689068445,1,2
1689068447,7,2
1689068448,7,3
1689068452,7,4
1689068455,7,3
1689068457,7,2
1689068458,1,2
1689068460,1,3
1689068462,1,4
1689068478,1,3
1689068484,1,2
1689068487,1,3
1689068493,1,4
1689068585,1,3
1689068587,1,2
1689068589,7,2
1689068590,7,3
1689068592,7,4
1689068606,7,3
1689068616,7,4
1689068654,7,3
1689068666,7,2
1689068667,1,2
1689068669,1,3
1689068671,1,4
1689068678,1,3
1689068690,1,2
1689068692,7,2
1689068693,7,3
1689068695,7,4
1689068740,7,3
1689068743,7,2
1689068745,7,1
1689068746,1,1
1689068750,7,2
1689068753,7,3
1689068758,7,2
1689068759,1,2
1689068765,7,2
1689068767,7,3
1689068769,7,4
1689068777,7,3
1689068786,7,4
1689068800,7,3
1689068802,7,2
1689068809,7,3
1689068811,7,4
1689068829,7,3
1689068831,7,2
1689068832,1,2
1689068834,1,3
1689068836,1,4
1689068838,1,3
1689068840,1,2
1689068842,7,2
1689068847,1,2
1689068849,1,3
1689068851,1,4
1689068854,1,3
1689068856,1,2
1689068858,7,2
1689068859,7,3
1689068861,7,4
1689068912,7,3
